use,gen,Dishwasher,Furnace,Home office,test,Fridge,high_consum
37.51411667,0.205783337,0.014349909,12.98663333,2.50368333,1,2.990816669,0
46.61525,0.205300001,0.006866936,14.52248334,2.504883334,1,2.29326667,0
97.8824,0.206100002,34.17768341,13.68031667,16.71915,1,3.799816672,1
96.47993333,0.196116667,42.72478333,12.60181667,17.02816667,1,2.90815,1
38.35385,0.183066667,0.054066663,13.39803333,8.095450002,1,1.49235,0
33.53745,0.183450001,0.014749996,10.1125,6.984166668,1,4.039549997,0
27.2723,0.184316664,0.014966666,9.999400004,4.291466668,1,0.648933329,0
31.43365,0.182083332,0.013416572,13.99306667,2.553,1,3.317416672,0
39.03255,0.182833333,0.01508337,18.74713333,2.54805,1,3.781783336,0
41.72098334,0.181866668,0.014116799,25.9664,2.548816669,1,0.47823333,0
43.68801667,0.180983336,0.015849893,23.24041666,2.540466666,1,3.609883333,0
71.98881667,0.174750003,0.010766266,52.25931666,2.513816666,1,2.148766668,1
69.4495,0.397100031,0.0106334,28.92498333,2.43736667,1,4.459066667,1
51.80698333,3.79881667,0.002866733,15.55095,5.427799998,1,2.295700001,0
30.7147,10.6335,0.002333534,18.21371666,5.834483333,1,2.553049998,0
15.05758334,18.29568333,0.002366634,14.86516667,2.397583334,1,3.676116665,0
6.431900001,20.74306667,0.001583667,12.93828333,2.398316663,1,1.114716664,0
6.906583333,24.26638334,0.001483634,12.62701667,2.398366665,1,2.530916669,0
5.814066666,24.65301667,0.000750167,11.49798333,2.396083332,1,3.748883327,0
2.904099999,23.64818334,0.000167,10.1586,2.3961,1,1.300299997,0
8.230133333,19.2927,0.0003674,10.16436667,2.397566664,1,2.426616666,0
28.8386,11.56793333,0.001018,10.80516667,5.815733334,1,4.043483335,0
35.65456667,3.923633328,0.002583967,14.03185,11.70030001,1,1.107183331,0
55.27368333,0.633066667,0.002817567,14.62113334,14.71708333,1,3.216966665,0
52.3041,0.204333332,0.002551,14.38758334,20.25223333,1,4.178833335,0
54.99271667,0.204699998,0.003167665,15.27875,23.71803334,1,1.223716667,0
60.62613334,0.204016662,0.003500067,20.49726667,23.13511667,1,2.854933332,0
59.49826667,0.192483332,0.002151166,13.8859,24.32358333,1,3.672099999,0
40.52071666,0.177033333,0.000884,13.4507,7.619733334,1,2.576366663,0
30.45188334,0.181733336,0.001017066,14.08426667,2.564666668,1,0.813766665,0
40.96856667,0.181783333,0.0020672,22.22166667,2.559566666,1,3.086566665,0
49.86746667,0.199716667,0.0051005,29.9365,2.566266667,1,3.361083331,1
38.41475,0.202966667,0.0012506,21.17345,2.559399995,1,1.815699998,0
44.5424,0.203149998,0.005100399,26.89375,2.565483335,1,1.552083334,0
57.26903333,0.203049997,0.005934003,34.4364,2.563066671,1,3.429083329,1
65.95461667,0.202749998,0.005216901,39.46506667,2.555550001,1,3.121849999,1
74.00216667,0.137083302,0.004750133,28.89645,2.488550003,1,3.30645,1
47.58951666,0.346016702,0.003183901,18.48765001,2.402050001,1,1.595383334,0
31.63978333,0.934199997,0.001217333,14.78086667,2.390299997,1,3.106033333,0
32.615,2.27746667,0.004384067,18.44253333,2.395249996,1,3.439166668,0
37.73068333,4.851233333,0.005850135,22.34623333,2.398316666,1,2.683050003,0
38.2966,4.827233335,0.001950834,13.66893333,2.396966667,1,2.714633336,0
50.71886667,8.206700003,0.010917128,27.74516666,8.162149999,1,7.076749998,1
17.95195,21.89263333,0.0006843,10.44196666,9.171316668,1,6.628616671,0
41.64931667,5.499999996,0.0004175,10.02556667,6.853466667,1,14.98865,0
30.6663,5.461799998,0.0011011,10.00935,5.891999999,1,1.407883334,0
25.0942,5.591399996,0.0005675,10.22043334,6.009450001,1,0.300966664,0
42.37496667,1.205049966,0.0002338,11.07913334,4.208616666,1,5.053033333,0
52.21196667,0.194766666,0.192866933,14.04196667,2.537316668,1,5.116666666,0
80.51716667,0.199550002,37.4304,24.51496667,2.570433336,1,0.968299999,0
75.40853333,0.176483334,29.978,24.44855,2.57125,1,3.203683334,0
39.93655,0.1736,0.016333336,15.73216667,2.558199999,1,2.943016667,0
31.30305,0.180783332,0.014366707,12.03845,2.564166663,1,0.567683332,0
35.91455,0.189216666,0.013199934,18.32033333,2.561650001,1,3.172133333,0
40.59055,0.203716667,0.016566661,20.68761667,2.552683336,1,3.142816667,0
48.02668333,0.204149997,0.009232964,32.96755,2.565150001,1,0.73105,0
43.66681666,0.204583332,0.014200032,24.54693334,2.559083338,1,2.667866666,0
48.811,0.203283333,0.012599862,30.02401667,2.55908333,1,3.106600004,1
46.80545,0.188549998,0.014133165,23.98683334,2.557099998,1,2.365883334,0
49.77128333,0.177583331,0.011249932,29.10595,2.5408,1,1.019083335,0
50.45965,0.387350004,0.018416663,30.11398334,2.438816669,1,3.080366668,0
85.43041667,1.48206667,0.008583733,50.727,2.451750001,1,3.535866663,1
37.64691667,3.415200002,0.012199967,24.11576667,2.444916668,1,2.761683336,0
37.893,5.525783332,0.004317036,24.72165001,4.587299999,1,1.262100002,0
64.85793333,8.318933335,0.029700267,53.86515,2.459200002,1,2.100266666,1
43.01675,10.91831667,0.013933901,32.50973333,2.411116664,1,3.308099997,0
47.13436667,19.61248333,0.003400466,16.65673333,2.402150002,1,4.361366667,1
31.8096,24.37228333,0.0036006,14.53671667,5.987000002,1,2.887200002,0
115.6853667,21.24091666,0.001601,12.56381667,6.010733335,1,3.429716665,1
90.06231667,15.62111667,0.0004008,10.01558333,5.870416666,1,1.793450001,1
174.2974333,8.215266664,28.3302667,13.74158334,2.407766669,1,7.464516664,1
125.23665,1.817999999,22.8729,13.27166667,2.400549997,1,13.8168,1
105.8539167,0.192100003,0.011866671,10.76068334,2.503616669,1,9.026466664,1
80.70285,0.203633333,0.016366673,10.80051666,2.523833333,1,3.793016671,0
62.01603333,0.203800002,0.028499994,13.56913334,2.510316667,1,6.161699996,0
63.81958334,0.182883335,0.500733333,12.7487,2.506916668,1,2.626049999,0
80.86941667,0.179899998,35.09255,10.11896667,2.525383338,1,4.214600002,1
64.49358333,0.182649998,28.02438333,11.66523333,2.52205,1,5.021016666,1
30.28445,0.191149999,0.01516667,10.00408333,2.511950002,1,0.647783329,0
34.42163334,0.205616667,0.01516667,10.00391667,2.509483334,1,3.798116665,0
33.00073333,0.2044,0.01516667,10.01355,2.506799999,1,3.221899995,0
29.40041667,0.204233334,0.015300006,10.01126666,2.505766664,1,1.355116663,0
31.31258334,0.2044,0.015300006,10.01253333,2.507099997,1,2.142066664,0
34.30913333,0.202983335,0.01533334,10.00058334,2.491716666,1,3.139449998,0
57.8015,0.154450034,0.015716671,30.34325,2.393433333,1,3.079283333,0
46.66718334,0.77188333,0.017350103,30.08491666,2.381733332,1,0.959516668,0
51.88446666,2.293149999,0.010183536,24.68001667,2.388433335,1,2.567233333,1
37.58866667,4.472100003,0.005500436,21.5821,2.398066665,1,4.231899999,0
93.18153333,6.714149998,28.84543327,31.2293,2.422233331,1,4.482799994,1
43.02655,16.71933333,29.67621667,14.3196,2.415366668,1,1.891799998,0
6.201016668,25.28705,0.052933335,13.06815,2.401866671,1,2.051533334,0
10.91093333,23.12951667,0.011083534,11.5162,3.524699997,1,3.493566669,0
51.50838333,19.0747,0.017500701,33.56173334,6.403016669,1,4.273066667,0
55.86261667,14.2544,0.0003507,9.983266669,3.892899999,1,1.245166666,0
73.20398333,5.5057,0.0010345,11.10348333,3.598383335,1,2.537316667,0
63.41236666,1.116449997,0.0004175,10.81635,4.708599999,1,3.619216668,0
53.8761,0.176816665,0.0006838,12.02166667,9.477099997,1,3.382999999,0
79.16111667,0.179450003,0.001333867,12.92491667,7.958066665,1,1.994150003,0
62.3769,0.183233332,0.0024007,13.81886667,16.15811667,1,3.73055,0
54.89071667,0.202950002,0.0014008,12.36013333,25.28345,1,3.610816665,0
52.86218333,0.1914,0.0004508,10.26828333,7.807366664,1,2.744399996,0
37.05345,0.198916668,0.0002004,9.995249997,2.514133335,1,1.105999996,0
30.22361667,0.206533333,0.000833666,11.44866667,2.513616669,1,3.424266663,0
33.82361667,0.189116665,0.002400599,14.9394,2.515850002,1,3.058266665,0
31.81761667,0.181916663,0.001267501,13.57588333,2.513166666,1,3.178716666,0
40.00001666,0.185083332,0.005917402,23.52428333,2.517316665,1,1.023866666,0
51.91273333,0.201666668,0.006550635,32.31488333,2.507500002,1,2.407466666,1
66.29628333,0.199649999,0.005900533,41.62933333,2.497683334,1,2.949649999,1
53.05085,0.093299999,0.004300299,26.49409999,2.413866665,1,3.437683339,0
57.78283334,0.294966669,0.005617001,23.54735001,2.411700002,1,2.122850001,0
50.4583,1.914499996,0.0012162,15.51085,2.363516665,1,2.587383333,1
30.04976667,1.645449999,0.000616934,10.79043334,2.34628333,1,3.739083333,0
32.658,2.144033334,0.0034336,16.29508334,2.348366668,1,3.085250005,0
32.53671667,2.0007,0.002300667,16.77238333,2.348216667,1,1.186433332,0
44.7805,1.705799999,0.006517136,28.06311667,2.349066669,1,2.174300001,0
38.47858333,3.354850001,0.0014839,16.47176667,2.347800001,1,4.138900001,0
38.69653333,4.666549998,0.004417267,21.34683334,5.162733334,1,3.088583333,0
45.40396666,4.838616664,0.002250567,29.87176667,6.277533333,1,0.604600002,0
68.10695,1.563716671,0.003017667,28.76005,6.144583331,1,6.302616666,0
90.9759,0.656016668,0.009417165,31.6978,4.058333329,1,7.39493333,1
121.1763167,0.192166665,0.003783466,42.5091,4.469950004,1,7.045400004,1
98.37398333,0.197016663,0.0015167,28.55715,25.69691666,1,6.693216667,1
107.96995,0.184866671,0.004833501,32.34875001,18.5207,1,14.81121667,1
44.05915,0.179400001,0.0001837,10.7376,2.795866664,1,5.437616663,0
28.97625,0.187383333,0.0012004,12.33381667,2.509133338,1,0.889566664,0
39.69975,0.186916668,0.003650466,17.72,2.511866664,1,6.1635,0
37.92991667,0.204549998,0.004917364,20.35275,2.507833336,1,1.61973333,0
53.09083334,0.203900002,0.005350429,31.89416666,2.499983331,1,3.763233334,1
52.61215,0.204133335,0.007100164,32.82295,2.506283333,1,4.384449996,1
40.68495,0.205116666,0.002350666,22.46671667,2.498683332,1,1.741766665,0
51.70081667,0.201633331,0.002800532,31.90306667,2.493916669,1,2.424350002,1
72.88705,0.182983337,0.006683629,51.42575,2.457116665,1,3.515933333,1
60.80533333,0.802783367,0.0013846,22.56726667,2.3809,1,5.8881,0
64.70643334,1.345583332,0.013099966,35.16731666,2.987283333,1,2.165466667,1
31.86336666,3.011183332,0.075317067,13.05535,5.164416669,1,3.660583334,0
60.30393333,5.993200001,36.38125,12.22606667,2.348383334,1,3.762516666,1
57.36723334,7.529249998,30.23201667,18.36331666,2.350883335,1,1.781983331,1
37.51055,13.78013333,0.010533261,18.34136666,2.344700001,1,2.059833336,0
38.30753333,17.53195,0.012533562,30.49468333,2.354033333,1,3.725700003,0
26.42826667,17.537,0.003084134,13.38736667,7.148333336,1,3.641933332,0
16.42671667,14.32915,0.0003841,10.00613333,6.316200003,1,2.043849999,0
22.23023333,10.13038333,0.0004509,10.02718333,6.640800001,1,1.686533334,0
52.91165,4.741466667,0.005800232,17.80666667,14.0384,1,3.436800004,0
64.97091667,0.871483333,0.0015337,10.33658334,14.53088333,1,3.492716664,0
58.39365,0.190033332,0.005117299,18.99535,15.00366667,1,3.08143333,0
65.72945,0.194950001,0.002750234,15.64731666,25.35663333,1,1.203283334,0
73.45201666,0.1797,0.008383395,28.82368333,25.18503333,1,2.874383337,0
63.744,0.181166668,0.0011008,15.70235,23.54626667,1,3.606566667,0
54.46825,0.175599998,0.001850667,16.7775,11.89745,1,3.195300006,0
43.97248333,0.183199997,0.004016967,24.49246667,2.504216668,1,1.5085,0
44.1487,0.204133335,0.001234,23.09295,2.495966667,1,1.671383335,0
59.20163334,0.203116664,0.008816895,38.75361666,2.50846667,1,3.247783334,1
44.9784,0.203500002,0.0012673,23.46445,2.496133336,1,2.848600004,0
55.2086,0.201966666,0.006583598,35.72486666,2.499933332,1,2.887816664,1
49.8979,0.19135,0.003067434,32.03266667,2.494549997,1,0.970966667,1
72.97355,0.145650034,0.006717032,53.19101667,2.432450002,1,2.496166669,1
65.71851667,0.352466669,0.0023177,26.52743333,2.379849999,1,3.994466671,1
64.35345,2.193216665,0.010800138,33.02423334,4.212800002,1,4.120516671,1
29.04116666,11.61803334,0.0009668,14.84641667,4.333583337,1,3.378,0
27.004,15.453,0.000718,10.04528333,2.347933338,1,1.829216668,0
12.5867,17.08985,0.002267066,13.89348334,2.350816667,1,1.798649999,0
15.67486667,17.9334,0.003600433,16.29665,2.351433337,1,3.049966666,0
9.933450002,17.9149,0.000966933,11.56855,2.348599999,1,2.949466666,0
11.02065,16.79406667,0.000167,9.995716665,2.348216666,1,3.345749999,0
12.87571667,13.75845,0.0002338,10.01663333,2.348649998,1,2.931616671,0
17.98973333,9.591350002,0.0003673,9.958083333,2.348500001,1,2.009199999,0
29.25776667,4.222016667,0.0007181,10.01706667,2.346483333,1,1.737299997,0
35.9008,0.395416664,0.0003507,10.74778334,2.341716666,1,3.011316666,0
45.34126667,0.173033336,0.0009004,12.49118334,2.427450003,1,3.992750002,0
76.53155,0.17806667,1.575566899,17.1619,2.924750001,1,5.948650001,0
92.98391667,0.181599997,29.0836,14.63466667,30.18841667,1,3.091066665,1
99.2516,0.192450003,37.84761667,12.08796666,21.7066,1,4.071349999,1
44.83958333,0.205316667,0.014799996,9.880899996,3.119683334,1,2.370716668,0
30.34661666,0.210183336,0.014933332,9.881083335,2.505066669,1,3.972166668,0
38.095,0.205616665,0.013233265,13.53028334,2.504683334,1,6.980400003,0
48.28108333,0.204416665,0.012599931,15.27246666,2.499483332,1,14.557,0
34.77551667,0.205416668,0.013866624,12.79178333,2.500883336,1,4.760183334,0
37.23855,0.205816666,0.009416561,22.11106667,2.510383335,1,0.295416669,0
43.5528,0.204500002,0.012049988,21.9954,2.502716668,1,4.214749998,0
63.50033333,0.169083333,0.012333198,42.52886667,2.431883332,1,1.48411667,1
72.66691667,0.327433397,0.006866898,22.39545001,2.384650001,1,3.925216669,1
45.91303333,2.774416666,0.005117033,19.7221,2.397500002,1,2.232116669,0
21.71145,7.442816665,0.000167,9.966949999,2.38896667,1,3.430349995,0
19.4677,9.587250001,0.000334,10.02681667,5.336150002,1,1.503483331,0
24.99716666,9.714533336,0.0004841,10.06746667,7.833666665,1,3.892433332,0
33.27421667,6.99355,0.0010006,11.79928333,6.625466667,1,0.671850001,0
33.452,9.735399999,0.0007503,11.53895,4.367116665,1,5.777583335,0
16.67453333,11.60246667,0.0003841,10.0119,6.621383332,1,0.307316669,0
31.82798333,7.40555,0.0009013,9.982566663,6.443833335,1,4.602066665,0
78.06676666,4.648166665,0.0006012,10.10215001,2.394516667,1,0.303916664,1
75.26748333,1.1391,0.0002171,10.75818333,2.379366667,1,4.625466669,0
43.457,0.306166667,0.0001837,10.75598333,2.397550002,1,1.467016663,0
46.15655,0.187500004,0.0004341,10.73146667,12.10421667,1,4.310000001,0
54.66848334,0.206283332,0.0008183,10.70679999,25.3374,1,2.407516665,0
51.28785,0.209116662,0.0007682,10.77743333,25.4303,1,2.852466668,0
54.73208333,0.209033336,0.0009514,9.810183336,26.71926667,1,3.343649996,0
42.84863334,0.202316669,0.0005842,11.03626667,5.468899999,1,1.863916665,0
34.37896666,0.195649997,0.0003507,9.837533332,2.523283333,1,4.508266665,0
25.31415,0.188983332,0.0001503,9.832500005,2.521883331,1,0.734133332,0
29.52108333,0.189250003,0.000167,9.835016658,2.518350002,1,4.736466669,0
23.82961667,0.189833334,0.0001837,9.848233333,2.520816672,1,0.311716669,0
30.31108334,0.191566668,0.000167,9.89378334,2.518933334,1,4.611783334,0
23.58145,0.207300004,0.0001336,9.828583334,2.516716665,1,0.309816666,0
29.59635,0.202950002,0.0002171,10.00716667,2.476533332,1,4.579783332,0
62.68641667,0.433883334,0.0018502,13.30186667,2.41368333,1,1.887083333,0
71.28105,1.240066664,23.33288303,12.0132,2.410200001,1,4.702533336,1
61.85183333,1.407233336,31.52133333,11.06408334,2.39736667,1,2.774299999,1
26.45031667,1.388383335,0.081500006,9.765316669,2.337516666,1,3.649400005,0
24.63073334,3.0287,0.015816681,9.798933334,2.581683332,1,4.039183336,0
37.96526666,1.8126,0.012583244,12.14266667,2.342950004,1,2.788866665,0
32.83291667,3.982516668,0.0003173,9.793616664,4.27715,1,6.706016665,0
25.83275,12.6137,0.0010842,9.944966662,11.15560001,1,1.875483332,0
28.6627,8.094183334,0.0006177,9.948883336,4.067733336,1,5.323350001,0
19.31865,4.688966667,0.0002004,9.911000002,2.42651667,1,0.311116666,0
28.02018334,2.828799999,0.000167,10.30455,2.385533332,1,4.845783334,0
25.72375,0.170500002,0.0001169,10.69103334,2.393699999,1,1.200516667,0
35.52073333,0.206316665,0.0003841,10.6376,2.484116666,1,3.985616667,0
54.37811667,0.205166666,0.0006846,10.64751667,13.12463333,1,2.886699997,0
54.5204,0.208133335,0.0008683,10.72225,28.32235,1,2.215033332,0
43.47281667,0.207766668,0.0004007,10.43341666,9.903049996,1,4.509016667,0
26.49246667,0.194733332,0.0001169,9.842883331,2.506683332,1,0.565049998,0
31.04933334,0.187733331,0.0002004,9.863733338,2.505416666,1,4.742033338,0
25.57261666,0.1863,0.0003839,11.02778333,2.506299997,1,0.433550005,0
30.63538333,0.186716665,0.0002004,9.869233335,2.503616667,1,4.524983332,0
27.54645,0.187050001,0.0002672,9.913016668,2.503883334,1,2.063399996,0
27.61556667,0.199900003,0.0002004,9.867200001,2.502483336,1,2.816133336,0
31.75485001,0.206399999,0.0003173,9.877849998,2.503333331,1,3.489933334,0
32.90275,0.206116667,0.0004676,9.872433334,2.488150002,1,1.25655,0
41.16433333,0.075333298,0.0005003,12.94375,2.390549999,1,4.458300002,0
49.70765,0.179099967,0.004983867,24.87926667,2.388066668,1,0.324650001,0
48.95841667,0.383866668,0.0026668,22.61143333,2.380183334,1,4.721833335,0
46.49115,0.93018333,0.005767368,23.89216666,2.384599999,1,1.194966667,0
40.24758334,0.908300001,0.002700467,19.30691667,2.382099999,1,3.570050002,0
38.38943334,1.897983335,0.002650634,18.50113334,2.383416667,1,3.258933334,0
36.46788333,2.407433333,0.004783934,18.8936,2.394016668,1,3.340800004,0
48.2786,5.064183331,0.004399833,22.82226666,2.391616663,1,4.165516669,0
99.84221666,8.000500002,0.0026674,14.27053333,2.393300003,1,1.17101667,1
97.09838333,1.726850002,0.001867833,11.99881666,2.385216665,1,7.428016663,1
34.4098,1.419150001,0.0011672,11.78108334,2.387116665,1,6.811599998,0
41.86758333,1.274800001,0.000167,9.93271667,2.383333337,1,15.21695,0
48.94425,0.169833334,0.001567366,12.9863,5.001816669,1,4.825116667,0
60.2402,0.184583331,0.004400566,18.55605,27.98931667,1,0.278733337,0
60.48061667,0.179499999,0.004000599,19.90786667,17.71903333,1,4.079249998,0
38.12238333,0.187316666,0.000983733,19.39396667,2.500766665,1,1.573416663,0
31.68671667,0.188233334,0.0001169,10.92053334,2.504000004,1,3.988816668,0
30.62466667,0.187016668,0.001617133,14.03698333,2.504850001,1,0.791000004,0
37.46313333,0.185666669,0.0007339,16.70565,2.497083336,1,4.311299998,0
48.63348333,0.19325,0.006516963,30.06688333,2.504583335,1,0.301849999,1
54.9758,0.206916671,0.006633802,27.95035,2.50498333,1,3.914600001,1
41.10716667,0.204916668,0.001883633,23.85736667,2.497016665,1,0.468583336,0
52.4517,0.205016666,0.006583731,31.19845,2.5051,1,4.073716669,1
41.17788333,0.203516666,0.002450766,23.38963333,2.45805,1,1.855033333,0
52.92596667,0.172166668,0.002400867,31.5682,2.375399998,1,2.563733334,0
93.15788333,0.056916669,0.010283339,50.11155,2.400599997,1,3.919966666,1
89.08971667,0.528100003,0.005966767,22.67215,2.404883334,1,1.440383331,1
140.2855,0.920516634,25.6130667,25.10048333,2.400583332,1,5.114899999,1
83.43928334,1.549766666,29.78806667,32.29996667,2.412400003,1,0.378983335,1
40.04403333,6.042133332,0.045350165,25.21338333,2.401399998,1,4.960883336,0
22.33851667,17.98983334,0.012266827,25.32306666,2.397549997,1,0.305750006,0
65.39365,5.367233332,0.0062006,42.06866667,2.399966664,1,4.607416667,1
42.84355,4.036166664,0.0017672,17.20566666,3.916400002,1,3.378666668,0
86.97498333,4.990400002,0.024983499,47.27191667,7.184900002,1,1.996133336,1
58.37171667,3.565116666,0.005083665,17.77685,6.423533334,1,5.011966668,0
141.2874667,0.960316664,9.078533499,25.57213334,3.459816669,1,3.267366665,1
99.35705,0.185949999,25.85725,36.42591666,2.48818333,1,7.723250001,1
124.4567,0.19605,26.70946687,32.46538333,13.79808333,1,13.56028333,1
89.80065,0.185916668,0.012183503,38.0516,27.87605,1,7.113899999,1
65.73738333,0.182333331,0.008700336,28.90945,12.98746667,1,0.433200002,0
42.59265,0.184033331,0.0026839,20.62193334,3.382883331,1,3.339999999,0
47.46058333,0.205333334,0.003134099,27.97273333,2.498850003,1,3.221849996,0
55.9683,0.20373333,0.00788343,39.67463333,2.50911667,1,0.295166665,1
45.95656666,0.202899994,0.001667433,23.50111667,2.494733332,1,5.662433336,0
57.95488333,0.203483337,0.007400197,41.45238334,2.505399999,1,0.301083337,1
47.63888333,0.202866669,0.0013174,25.43045,2.493116666,1,5.03975,0
61.39261667,0.190049997,0.009850295,44.96615,2.504533334,1,0.296399996,1
75.77851666,0.176299996,0.004500801,46.31035,2.453833332,1,4.485249999,1
49.49595,0.174199998,0.0016172,28.33248333,2.374216665,1,0.309483332,0
64.52161666,0.192599999,0.012200235,38.41341667,2.39486667,1,5.020216667,1
57.9409,0.194566667,0.0010002,17.38203334,2.388100001,1,0.530799994,1
80.10756666,0.198066666,31.03851667,16.24996667,6.268716667,1,4.833099996,1
76.95401667,0.198383334,29.39503334,26.18883333,6.475516665,1,0.276183335,1
64.96853334,0.198466665,0.010167059,27.44065,6.664749999,1,3.906116667,1
103.961,0.193516667,0.010316438,54.94368333,5.019016669,1,3.046183332,1
69.65998334,0.195899999,0.005967034,30.55888333,8.439833331,1,2.423366668,1
92.09191667,0.191983335,0.007483903,35.77758333,6.416683335,1,3.731216668,1
63.63953333,0.197466667,0.004666902,29.26918333,6.343700002,1,2.513166666,0
90.96375,0.1929,0.006733669,39.63056667,5.743850002,1,1.418416667,1
195.7422833,0.205500005,0.005967134,32.5894,3.388699998,1,4.604766662,1
155.37455,0.195350002,0.001450866,19.43073333,3.176899998,1,4.604616665,1
124.3728667,0.212566666,0.010683396,40.8842,4.781799999,1,4.520133334,1
82.57065,0.203066667,0.0043334,25.07921667,28.27198333,1,5.888883339,0
57.8987,0.200850003,0.002217166,17.16971667,19.2934,1,3.929583337,0
88.74996667,0.1942,34.3076,16.34843334,7.392066668,1,2.067216669,1
76.42433333,0.199966666,26.29261667,28.50045,2.618750004,1,5.24075,1
39.83383333,0.201883333,0.013116827,22.65518333,2.485766666,1,0.809616665,0
66.57773334,0.200433336,0.006866163,45.31778334,2.49045,1,4.241199999,1
51.3528,0.200283332,0.014966666,30.89115,2.479316669,1,2.354683338,1
51.19915,0.201983335,0.016049926,30.1188,2.475350002,1,3.191816667,1
63.85646667,0.193849999,0.010983361,43.50425,2.480233332,1,2.054966667,1
80.42523333,0.189083332,0.01118323,58.24501667,2.394916668,1,3.258283335,1
86.51,0.1989,0.007449733,38.55486667,2.37516667,1,2.742266669,1
53.43301667,0.196950001,0.006783166,25.42255,5.391149998,1,4.62955,0
36.85495,0.170433335,0.0010672,14.82683333,6.104633331,1,0.843433335,0
40.84193333,0.127066663,0.004516833,17.67688334,6.528333339,1,4.821533333,0
39.0049,0.07485,0.002400567,19.16856667,2.97695,1,0.407533333,0
70.4996,0.026483333,0.014483439,35.1363,2.335516665,1,4.821099996,1
40.0142,0.113799999,0.003983966,16.71511667,7.692966666,1,3.429499999,0
39.39525,0.304600005,0.005067066,17.84634999,7.151283329,1,1.450816666,0
48.61216667,2.069083336,0.002917434,13.16684999,7.950466668,1,3.888466668,0
32.71445,13.32026667,0.001933601,9.653983341,7.260983332,1,0.796500001,0
43.35281666,7.706516663,0.006333603,16.78981667,6.321816668,1,3.905850002,0
43.96146666,1.806333334,0.002200767,9.613733335,2.755599999,1,2.316866665,0
33.69125,0.167816668,0.002483767,11.17153334,2.405616667,1,2.851866668,0
72.49205,0.180000001,0.006667096,20.08211666,2.467233333,1,4.756833333,0
67.49483334,0.178749999,0.008750196,24.46466666,27.57671667,1,0.27825,0
66.85843333,0.172566668,0.0018672,14.09761667,18.663,1,3.734749998,0
37.43701667,0.173150004,0.001517,12.98255,2.509566666,1,3.263499999,0
41.83595,0.194650003,0.0026005,25.1193,2.505750001,1,0.481566665,0
55.65901667,0.2011,0.005217065,33.52826667,2.504600005,1,3.435666664,1
54.12326667,0.201149999,0.005816834,33.6793,2.511866664,1,3.808116666,1
44.07451667,0.201716668,0.002167199,26.27198334,2.503833334,1,0.372766669,0
53.83303333,0.200566667,0.006399864,33.98846667,2.510566669,1,3.302933334,1
49.37143334,0.199049997,0.002633766,27.77778333,2.49725,1,3.335949999,1
75.06436667,0.149666632,0.006366563,57.50938333,2.428966669,1,0.300449996,1
71.08338333,0.840416669,0.005749768,33.12903334,2.398383332,1,6.540883331,1
56.04926667,4.882166666,0.006050299,22.12286667,2.384550003,1,6.945949997,0
20.6696,13.01765,0.002533968,11.51801667,2.345816664,1,6.630633332,0
32.62163333,17.90436666,0.007967103,20.34556667,2.349366669,1,14.52888333,0
6.719566668,21.43928333,0.0013176,8.944750002,2.203783333,1,1.517049999,0
22.07228334,23.71296667,0.009416737,24.16498334,2.099416668,1,0.291850003,0
12.99006667,18.8953,0.003267567,11.20645,2.093866665,1,0.296083332,0
18.61466667,13.12553334,0.000900933,7.912333338,2.08831667,1,6.606716671,0
27.44376667,5.234749999,0.007417069,19.33323334,2.094316668,1,0.311033331,0
38.94255,4.592233336,0.003650435,23.57166667,2.083383338,1,4.293566668,0
31.77675,4.057283334,0.002983767,18.47766667,2.082649998,1,0.565350002,0
59.05181667,0.374266668,0.00779993,38.88841667,2.088949997,1,4.005400001,0
45.38616667,0.210933332,0.003816733,28.54763334,2.179683332,1,0.307249998,0
70.03823334,0.213066662,0.0012838,18.46151667,16.0007,1,3.857533337,0
72.30076667,0.210366667,0.005616999,28.95511666,23.56185,1,3.336900001,0
65.8196,0.196916671,32.1957334,7.686583334,2.466350002,1,0.319733333,0
65.35948333,0.220749994,42.60126667,5.893166665,2.469666668,1,3.72428333,0
28.77976667,0.21486667,0.080166534,12.77223333,2.45208333,1,1.349416667,0
34.50326666,0.215199998,0.012683224,15.92365,2.450216667,1,3.097250004,0
38.80851667,0.2159,0.010466669,21.24946667,2.454166667,1,3.314016661,0
44.46085,0.21565,0.013466834,23.50021667,2.448583334,1,1.485800001,0
38.8735,0.215516669,0.014683297,15.36803333,2.446749996,1,2.19468333,0
51.74073333,0.207216667,0.007566298,32.61165,2.455116664,1,3.388616673,1
52.7436,0.157399999,0.017533307,32.39973334,2.386983334,1,1.274549997,0
75.23555,1.023550003,0.006700202,19.47911666,2.335733334,1,2.552033335,1
59.60331667,3.989800003,0.006900165,19.97623333,2.348183333,1,4.203766668,0
20.6807,1.844016669,0.0002672,5.325616668,2.339483335,1,0.311900008,0
23.77046666,2.209633335,0.0001837,5.060166663,2.339633336,1,4.343183337,0
30.35635,3.136883332,0.0009001,8.5142,4.51893333,1,2.102783334,0
33.17348333,3.367666665,0.0002505,5.003833336,5.032466667,1,4.544066668,0
19.12598333,4.089716668,0.0002004,5.009166669,6.119900003,1,1.203633335,0
29.50295,2.288983332,0.0001336,4.981716663,6.103183335,1,3.728983336,0
52.26466667,0.543816632,0.001334067,6.6261,6.703533334,1,1.124383334,0
